წყარო,სათაური,ავტორი,აბსოლუტური ლინკი,ISBN,ფასი,ყდა
პალიტრა L,ცდუნება,ნათია ჯაგოდნიშვილი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2586&lang=ka-GE,978-9941-29-480-8,12.95,https://www.palitral.ge//pictures/image17/e7054167fcd4bc0ad8d0bec6c3f67393.jpg
პალიტრა L,"სიყვარულით, როზი",სესილია აჰერნი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2585&lang=ka-GE,None,14.95,https://www.palitral.ge//pictures/image17/96452569e25043d1a2a7dd54ddd0919e.jpg
პალიტრა L,ბერენი და ლუთიენი,ჯონ რონალდ რუელ ტოლკინი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2584&lang=ka-GE,978-9941-29-408-2,16.95,https://www.palitral.ge//pictures/image17/76b9a08032db0b7e04802e13b684abfe.jpg
პალიტრა L,ბიძია ტომის ქოხი,ჰარიეტ ბიჩერ სტოუ,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2583&lang=ka-GE,978-9941-29-463-1,9.95,https://www.palitral.ge//pictures/image17/ddacc17ff2559480681c37a3df824e80.jpg
პალიტრა L,მოთხრობები,ო'ჰენრი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2582&lang=ka-GE,978-9941-29-437-2,8.95,https://www.palitral.ge//pictures/image17/8529e97c13bc4b12a275456fb55529b4.jpg
პალიტრა L,დიდი სახლის პატარა დიასახლისი,ჯეკ ლონდონი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2509&lang=ka-GE,978-9941-29-437-2,12.99,https://www.palitral.ge//pictures/image17/0fc521435ae0ce96ee7877937caf3703.png
პალიტრა L,მარტინ იდენი,ჯეკ ლონდონი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2512&lang=ka-GE,978-9941-29-149-4,12.99,https://www.palitral.ge//pictures/image17/92594f7ba1e412a54e9ebdd202466933.png
პალიტრა L,ადამიანის სხეულის ილუსტრირებული ატლასი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1117&lang=ka-GE,9789941198120,64.95,https://www.palitral.ge//pictures/image17/bce284856c34cb61b7952169a5ba93c6.jpg
პალიტრა L,გალაკტიონ ტაბიძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2391&lang=ka-GE,978-9941-21-797-5,14.99,https://www.palitral.ge//pictures/image17/5519caff661d4022114e620bbe9886c5.png
პალიტრა L,საქართველოს გეოგრაფიული ატლასი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2581&lang=ka-GE,978-9941-24-984-6,40,https://www.palitral.ge//pictures/image17/5e0eea67b79abaab76f9c91a2ad983e0.jpg
პალიტრა L,"აჰა, მიიწურა ზამთარი",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2579&lang=ka-GE,978-9941-29-385-6,14.95,https://www.palitral.ge//pictures/image17/e4377c9e65a20f2f7988db0c006a147e.png
პალიტრა L,ტრფობა წამებული,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2578&lang=ka-GE,978-9941-29-386-3,14.95,https://www.palitral.ge//pictures/image17/a94930866b3497cf544baa55fe2ad8e4.png
პალიტრა L,მკვლელობა ბლექ დადლიში,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2576&lang=ka-GE,978-9941-29-386-3,10,https://www.palitral.ge//pictures/image17/e2428223d3a56bc3082e954b259e5564.png
პალიტრა L,სამი კუბო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2575&lang=ka-GE,978-9941-29-386-3,10,https://www.palitral.ge//pictures/image17/bfb955a8afbe5607dbbbb5efe8d0c5a6.png
პალიტრა L,ღრმა ძილი,რეიმონდ ჩენდლერი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2408&lang=ka-GE,978-9941-29-386-3,11.99,https://www.palitral.ge//pictures/image17/10eda4d7883b9de8d0986f65f1580f49.png
პალიტრა L,ღრმა ძილი,რეიმონდ ჩენდლერი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2573&lang=ka-GE,978-9941-29-348-1,10,https://www.palitral.ge//pictures/image17/2f48b232e05a43a702c202e0dea76f1f.png
პალიტრა L,კურდღელი,მიხეილ ჯავახიშვილი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2572&lang=ka-GE,978-9941-29-205-7,2,https://www.palitral.ge//pictures/image17/042be39aff7c3b83f6186e54245d3677.png
პალიტრა L,სიტყვიერების მასწავლებელი,ანტონ ჩეხოვი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2571&lang=ka-GE,978-9941-29-271-2,2,https://www.palitral.ge//pictures/image17/eb0e0939623a3341d1d26704299e8ccd.png
პალიტრა L,ცხოველები და მათი შვილები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2570&lang=ka-GE,978-9941-29-010-7,14.99,https://www.palitral.ge//pictures/image17/af218e5fe9453b8d275930ebdcfad8d7.png
პალიტრა L,კომბლე (სამგანზომილებიანი წიგნი),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2569&lang=ka-GE,978-9941-24-998-3,22.99,https://www.palitral.ge//pictures/image17/72502402cfd1f366b294130cb6edf133.png
პალიტრა L,ზღაპრები,ჰანს კრისტიან ანდერსენი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2568&lang=ka-GE,978-9941-29-088-6,15.99,https://www.palitral.ge//pictures/image17/339099e5f0edadf8c049f868219061a0.png
პალიტრა L,მკვლელობა მღვდლის სახლში,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2566&lang=ka-GE,978-9941-29-175-3,9.95,https://www.palitral.ge//pictures/image17/2b9d1ecf46a0a4a5b6a50e01996375b7.png
პალიტრა L,ოთხმოცი დღე დედამიწის გარშემო,ჟიულ ვერნი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2565&lang=ka-GE,978-9941-29-049-7,12,https://www.palitral.ge//pictures/image17/fd94847b0714c2b1e24cff8b7678b54d.png
პალიტრა L,პადინგტონის სადგური 4:50,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2564&lang=ka-GE,978-9941-29-305-4,9.95,https://www.palitral.ge//pictures/image17/e3973792437d1b149f352c91e5c19eae.png
პალიტრა L,გვამი ბიბლიოთეკაში,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2563&lang=ka-GE,978-9941-29-320-7,9.95,https://www.palitral.ge//pictures/image17/993ba8efd1933a3d8c86dc1900fb40ff.png
პალიტრა L,მრუდე სახლი,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2562&lang=ka-GE,978-9941-29-120-3,9,https://www.palitral.ge//pictures/image17/730127a159a4161649b3fca3d0d5eb5c.png
პალიტრა L,და აღარავინ დარჩა,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2561&lang=ka-GE,978-9941-29-109-8,9.95,https://www.palitral.ge//pictures/image17/9905252bf8ae837316cfc4ed80d67ecc.png
პალიტრა L,2000 მცენარეული სამკურნალო რეცეპტი ნაწილი II,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2558&lang=ka-GE,978-9941-29-259-0,15,https://www.palitral.ge//pictures/image17/2713699356869c781a7657e7e59f3954.png
პალიტრა L,კაცი იწვა მკვდარი,ნაიო მარში,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2404&lang=ka-GE,978-9941-24-922-8,9.95,https://www.palitral.ge//pictures/image17/74dde54022896e72d839139369fb7ab8.png
პალიტრა L,პატარძალი შავებში,კორნელ ვულრიჩი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2406&lang=ka-GE,978-9941-24-922-8,11.99,https://www.palitral.ge//pictures/image17/3cf1484918861cc0a53ed367521df97c.png
პალიტრა L,მამა ბრაუნის სკანდალური ამბავი,გ. კ. ჩესტერტონი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2405&lang=ka-GE,978-9941-29-033-6,11.99,https://www.palitral.ge//pictures/image17/0f7c93ffa66b038cdb585d7d5d0f9c2a.png
პალიტრა L,მარადიული ომი,ჯო ჰოლდემენი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2345&lang=ka-GE,978-9941-24-912-9,16.95,https://www.palitral.ge//pictures/image17/dbe7f31da347f460eb509600f311555d.png
პალიტრა L,იგავ-არაკი ( II- III კლასიდან),ეზოპე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2035&lang=ka-GE,9789941245114,6.95,https://www.palitral.ge//pictures/image17/ef83377244c2594af1e9bdee387fb212.jpg
პალიტრა L,ბაციკუკუ,ჯემალ ქირია,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2287&lang=ka-GE,978-9941-24-992-1,7.99,https://www.palitral.ge//pictures/image17/21ff254db32d2f4ee9a8ae2a75bfb558.jpg
პალიტრა L,ბანქოს საიდუმლო,იუსტაინ გორდერი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2436&lang=ka-GE,978-9941-24-992-1,9.95,https://www.palitral.ge//pictures/image17/6e47f531752ef5f3a5c01f506ae5d781.png
პალიტრა L,პატარა პრინცი ( VI-VIIკლასიდან),ანტუან დე სენტ-ეგზიუპერი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2037&lang=ka-GE,9789941244520,5.99,https://www.palitral.ge//pictures/image17/8deed406075f8b57eeee4a4613109e7c.jpg
პალიტრა L,გრძელი გზა შინისაკენ,სარუ ბრაიერლი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2336&lang=ka-GE,9789941244520,13.99,https://www.palitral.ge//pictures/image17/e1004070167550c1c7a33342e2f4e9c8.png
პალიტრა L,ლეგენდა მძინარე ხეობაზე,ვაშინგტონ ირვინგი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2401&lang=ka-GE,978-9941-24-879-5,2,https://www.palitral.ge//pictures/image17/2fcb01ea412064c9f26663cdd5be1e39.jpg
პალიტრა L,უზადო მკვლელობა,ერიკ ემანუელ შმიტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2400&lang=ka-GE,978-9941-24-918-1,2,https://www.palitral.ge//pictures/image17/7374d771fbd9a3ddc8f48637a224e0ab.png
პალიტრა L,გზა,კორმაკ მაკარტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1749&lang=ka-GE,978-9941-24-014-0,10.99,https://www.palitral.ge//pictures/image17/4200bfcb261f94da852863a05ec3d33a.jpg
პალიტრა L,ვახშამი,ჰერმან კოხი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1826&lang=ka-GE,9789941240997,12.99,https://www.palitral.ge//pictures/image17/213535738837be0858971f294baf2908.jpg
პალიტრა L,დაფლული გოლიათი,კაზუო იშიგურო,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1775&lang=ka-GE,9789941240737,12.99,https://www.palitral.ge//pictures/image17/82d6676626cbc1ee7dda274b4955eb86.jpg
პალიტრა L,ბრუკლინი,კოლმ ტოიბინი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2337&lang=ka-GE,978-9941-29-065-7,12.99,https://www.palitral.ge//pictures/image17/a5d0651a55a9312e0259299eb849efd7.png
პალიტრა L,დაკარგული სინათლე,ჯილ სანტოპოლო,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2344&lang=ka-GE,978-9941-29-065-7,12.99,https://www.palitral.ge//pictures/image17/f4ea26c650b88d07bf51a1066b0ba61a.png
პალიტრა L,ბიჭის შესახებ,ნიკ ჰორნბი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2340&lang=ka-GE,978-9941-29-101-2,12.99,https://www.palitral.ge//pictures/image17/7a6adac0dd36ba6dcd82635cf8c9d109.png
პალიტრა L,ნამსხვრევები,ენ მაიკლსი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2338&lang=ka-GE,978-9941-24-653-1,11.99,https://www.palitral.ge//pictures/image17/516502505146a757750bae63289ab1cc.jpg
პალიტრა L,სინათლე ოკეანეებს შორის,მ.ლ. სტედმანი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1963&lang=ka-GE,9789941245220,13.99,https://www.palitral.ge//pictures/image17/a3ea76de47b946c10445de2d6323f5ec.jpg
პალიტრა L,დომენიკა და საიდუმლო ქალაქი,ელის დოჯსონი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2552&lang=ka-GE,978-9941-29-119-7,13.99,https://www.palitral.ge//pictures/image17/fdc191817e5bd9942e914b4f4f7c2812.png
